Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-07 17:38:10.968000,0,295
2025-05-07 17:38:10.969000,0,295
2025-05-07 17:38:10.970000,0,295
2025-05-07 17:38:10.971000,0,295
2025-05-07 17:38:10.972000,0,295
2025-05-07 17:38:10.973000,0,295
2025-05-07 17:38:10.974000,0,295
2025-05-07 17:38:10.975000,0,295
2025-05-07 17:38:10.976000,0,295
2025-05-07 17:38:10.977000,0,295
2025-05-07 17:38:10.978000,0,295
2025-05-07 17:38:10.979000,0,295
2025-05-07 17:38:10.980000,0,295
2025-05-07 17:38:10.981000,0,295
2025-05-07 17:38:10.982000,0,295
2025-05-07 17:38:10.983000,0,295
2025-05-07 17:38:10.984000,0,295
2025-05-07 17:38:10.985000,0,295
2025-05-07 17:38:10.986000,0,295
2025-05-07 17:38:10.987000,0,295
2025-05-07 17:38:10.988000,0,295
2025-05-07 17:38:10.989000,0,295
2025-05-07 17:38:10.990000,0,295
2025-05-07 17:38:10.991000,0,295
2025-05-07 17:38:10.992000,0,295
2025-05-07 17:38:10.993000,0,295
2025-05-07 17:38:10.994000,0,295
2025-05-07 17:38:10.995000,0,295
2025-05-07 17:38:10.996000,0,295
2025-05-07 17:38:10.997000,0,295
2025-05-07 17:38:10.998000,0,295
2025-05-07 17:38:10.999000,0,295
2025-05-07 17:38:11.000000,0,295
2025-05-07 17:38:11.001000,0,295
2025-05-07 17:38:11.002000,0,295
2025-05-07 17:38:11.003000,0,295
2025-05-07 17:38:11.004000,0,295
2025-05-07 17:38:11.005000,0,295
2025-05-07 17:38:11.006000,0,295
2025-05-07 17:38:11.007000,0,295
2025-05-07 17:38:11.008000,0,295
2025-05-07 17:38:11.009000,0,295
2025-05-07 17:38:11.010000,0,295
2025-05-07 17:38:11.011000,0,295
2025-05-07 17:38:11.012000,0,295
2025-05-07 17:38:11.013000,0,295
2025-05-07 17:38:11.014000,0,295
2025-05-07 17:38:11.015000,0,295
2025-05-07 17:38:11.016000,0,295
2025-05-07 17:38:11.017000,0,295
2025-05-07 17:38:11.018000,0,295
2025-05-07 17:38:11.019000,0,295
2025-05-07 17:38:11.020000,0,295
2025-05-07 17:38:11.021000,0,295
2025-05-07 17:38:11.022000,0,295
2025-05-07 17:38:11.023000,0,295
2025-05-07 17:38:11.024000,0,295
2025-05-07 17:38:11.025000,0,295
2025-05-07 17:38:11.026000,0,295
2025-05-07 17:38:11.027000,0,295
2025-05-07 17:38:11.028000,0,295
2025-05-07 17:38:11.029000,0,295
2025-05-07 17:38:11.030000,0,295
2025-05-07 17:38:11.031000,0,295
2025-05-07 17:38:11.032000,0,295
2025-05-07 17:38:11.033000,0,295
2025-05-07 17:38:11.034000,0,295
2025-05-07 17:38:11.035000,0,295
2025-05-07 17:38:11.036000,0,295
2025-05-07 17:38:11.037000,0,295
2025-05-07 17:38:11.038000,0,295
2025-05-07 17:38:11.039000,0,295
2025-05-07 17:38:11.040000,0,295
2025-05-07 17:38:11.041000,0,295
2025-05-07 17:38:11.042000,0,295
2025-05-07 17:38:11.043000,0,295
2025-05-07 17:38:11.044000,0,295
2025-05-07 17:38:11.045000,0,295
2025-05-07 17:38:11.046000,0,295
2025-05-07 17:38:11.047000,0,295
2025-05-07 17:38:11.048000,0,295
2025-05-07 17:38:11.049000,0,295
2025-05-07 17:38:11.050000,0,295
2025-05-07 17:38:11.051000,0,295
2025-05-07 17:38:11.052000,0,295
2025-05-07 17:38:11.053000,0,295
2025-05-07 17:38:11.054000,0,295
2025-05-07 17:38:11.055000,0,295
2025-05-07 17:38:11.056000,0,295
2025-05-07 17:38:11.057000,0,295
2025-05-07 17:38:11.058000,0,295
2025-05-07 17:38:11.059000,0,295
2025-05-07 17:38:11.060000,0,295
2025-05-07 17:38:11.061000,0,295
2025-05-07 17:38:11.062000,0,295
2025-05-07 17:38:11.063000,0,295
2025-05-07 17:38:11.064000,0,295
2025-05-07 17:38:11.065000,0,295
2025-05-07 17:38:11.066000,0,295
2025-05-07 17:38:11.067000,0,295
