Time,RRC Connection Request Count (RCRC),Cumulative RCRC
2025-05-06 17:07:52.565000,0,87
2025-05-06 17:07:52.566000,0,87
2025-05-06 17:07:52.567000,0,87
2025-05-06 17:07:52.568000,0,87
2025-05-06 17:07:52.569000,0,87
2025-05-06 17:07:52.570000,0,87
2025-05-06 17:07:52.571000,0,87
2025-05-06 17:07:52.572000,0,87
2025-05-06 17:07:52.573000,0,87
2025-05-06 17:07:52.574000,0,87
2025-05-06 17:07:52.575000,0,87
2025-05-06 17:07:52.576000,0,87
2025-05-06 17:07:52.577000,0,87
2025-05-06 17:07:52.578000,0,87
2025-05-06 17:07:52.579000,0,87
2025-05-06 17:07:52.580000,0,87
2025-05-06 17:07:52.581000,0,87
2025-05-06 17:07:52.582000,0,87
2025-05-06 17:07:52.583000,0,87
2025-05-06 17:07:52.584000,0,87
2025-05-06 17:07:52.585000,0,87
2025-05-06 17:07:52.586000,0,87
2025-05-06 17:07:52.587000,0,87
2025-05-06 17:07:52.588000,0,87
2025-05-06 17:07:52.589000,0,87
2025-05-06 17:07:52.590000,0,87
2025-05-06 17:07:52.591000,0,87
2025-05-06 17:07:52.592000,0,87
2025-05-06 17:07:52.593000,0,87
2025-05-06 17:07:52.594000,0,87
2025-05-06 17:07:52.595000,0,87
2025-05-06 17:07:52.596000,0,87
2025-05-06 17:07:52.597000,0,87
2025-05-06 17:07:52.598000,0,87
2025-05-06 17:07:52.599000,0,87
2025-05-06 17:07:52.600000,0,87
2025-05-06 17:07:52.601000,0,87
2025-05-06 17:07:52.602000,0,87
2025-05-06 17:07:52.603000,0,87
2025-05-06 17:07:52.604000,0,87
2025-05-06 17:07:52.605000,0,87
2025-05-06 17:07:52.606000,0,87
2025-05-06 17:07:52.607000,0,87
2025-05-06 17:07:52.608000,0,87
2025-05-06 17:07:52.609000,0,87
2025-05-06 17:07:52.610000,0,87
2025-05-06 17:07:52.611000,0,87
2025-05-06 17:07:52.612000,0,87
2025-05-06 17:07:52.613000,0,87
2025-05-06 17:07:52.614000,0,87
2025-05-06 17:07:52.615000,0,87
2025-05-06 17:07:52.616000,0,87
2025-05-06 17:07:52.617000,0,87
2025-05-06 17:07:52.618000,0,87
2025-05-06 17:07:52.619000,0,87
2025-05-06 17:07:52.620000,0,87
2025-05-06 17:07:52.621000,0,87
2025-05-06 17:07:52.622000,0,87
2025-05-06 17:07:52.623000,0,87
2025-05-06 17:07:52.624000,0,87
2025-05-06 17:07:52.625000,0,87
2025-05-06 17:07:52.626000,0,87
2025-05-06 17:07:52.627000,0,87
2025-05-06 17:07:52.628000,0,87
2025-05-06 17:07:52.629000,0,87
2025-05-06 17:07:52.630000,0,87
2025-05-06 17:07:52.631000,0,87
2025-05-06 17:07:52.632000,0,87
2025-05-06 17:07:52.633000,0,87
2025-05-06 17:07:52.634000,0,87
2025-05-06 17:07:52.635000,0,87
2025-05-06 17:07:52.636000,0,87
2025-05-06 17:07:52.637000,0,87
2025-05-06 17:07:52.638000,0,87
2025-05-06 17:07:52.639000,0,87
2025-05-06 17:07:52.640000,0,87
2025-05-06 17:07:52.641000,0,87
2025-05-06 17:07:52.642000,0,87
2025-05-06 17:07:52.643000,0,87
2025-05-06 17:07:52.644000,0,87
2025-05-06 17:07:52.645000,0,87
2025-05-06 17:07:52.646000,0,87
2025-05-06 17:07:52.647000,0,87
2025-05-06 17:07:52.648000,0,87
2025-05-06 17:07:52.649000,0,87
2025-05-06 17:07:52.650000,0,87
2025-05-06 17:07:52.651000,0,87
2025-05-06 17:07:52.652000,0,87
2025-05-06 17:07:52.653000,0,87
2025-05-06 17:07:52.654000,0,87
2025-05-06 17:07:52.655000,0,87
2025-05-06 17:07:52.656000,0,87
2025-05-06 17:07:52.657000,0,87
2025-05-06 17:07:52.658000,0,87
2025-05-06 17:07:52.659000,0,87
2025-05-06 17:07:52.660000,0,87
2025-05-06 17:07:52.661000,0,87
2025-05-06 17:07:52.662000,0,87
2025-05-06 17:07:52.663000,0,87
2025-05-06 17:07:52.664000,0,87
